match_id,round,team,is_home,player,player_id,minute,shot_type,is_goal,situation,body_part,xg,xgot,x,y,goal_mouth_y,goal_mouth_z
13982005,30,Wisła Płock,True,Nemanja Mijušković,122319,46,miss,False,assisted,head,0.036236505955458,0.0,14.4,51.9,42.0,8.3
13982005,30,Radomiak Radom,False,Elves Baldé,846040,38,miss,False,assisted,right-foot,0.017690062522888,0.0,18.2,21.7,25.0,69.4
13982005,30,Wisła Płock,True,Kyriakos Savvidis,551338,36,miss,False,regular,right-foot,0.029637420549989,0.0,18.4,62.4,62.9,1.4
13982005,30,Radomiak Radom,False,Elves Baldé,846040,33,save,False,assisted,right-foot,0.026113837957382,0.033021155744791,6.7,69.1,48.4,5.7
13982005,30,Radomiak Radom,False,Luquinhas,845787,32,block,False,assisted,right-foot,0.049948249012232,0.0,16.9,47.2,50.8,19.0
13982005,30,Radomiak Radom,False,Abdoul Tapsoba,1000129,32,block,False,assisted,right-foot,0.064682401716709,0.0,12.2,65.0,50.5,19.0
13982005,30,Radomiak Radom,False,Elves Baldé,846040,30,miss,False,corner,left-foot,0.028873359784484,0.0,15.6,31.9,50.6,80.6
13982005,30,Radomiak Radom,False,Rafał Wolski,137135,28,block,False,assisted,right-foot,0.032771944999695,0.0,21.8,29.5,52.6,19.0
13982005,30,Radomiak Radom,False,Abdoul Tapsoba,1000129,28,miss,False,set-piece,right-foot,0.091255433857441,0.0,8.8,47.9,54.5,76.4
13982005,30,Radomiak Radom,False,Zié Ouattara,1005407,28,block,False,set-piece,right-foot,0.010480429045856,0.0,26.9,44.6,45.8,19.0
13982005,30,Wisła Płock,True,Kyriakos Savvidis,551338,25,miss,False,corner,head,0.24792160093784,0.0,3.2,47.4,50.3,69.4
13982005,30,Wisła Płock,True,Žan Rogelj,888605,19,block,False,assisted,left-foot,0.017533665522933,0.0,15.8,72.2,48.0,19.0
13982005,30,Radomiak Radom,False,Jan Grzesik,792239,18,save,False,assisted,head,0.074775390326977,0.070966504514217,8.3,45.4,51.3,19.0
13982005,30,Wisła Płock,True,Dominik Kun,171011,8,block,False,regular,right-foot,0.21794560551643,0.0,4.8,43.8,52.2,19.0
13982005,30,Radomiak Radom,False,Jan Grzesik,792239,7,save,False,corner,head,0.019466735422611,0.038241270929575,5.1,31.7,53.3,10.8
13982005,30,Radomiak Radom,False,Rafał Wolski,137135,5,miss,False,assisted,left-foot,0.045472182333469,0.0,17.8,33.8,38.3,2.8
13982007,30,Zagłębie Lubin,True,Michalis Kosidis,1101775,90,block,False,throw-in-set-piece,right-foot,0.033982787281275,0.0,3.0,66.4,49.1,19.0
13982007,30,Bruk-Bet Termalica Nieciecza,False,Ivan Durdov,970515,90,goal,True,regular,head,0.72150903940201,0.64083576202393,3.2,48.9,52.0,10.1
13982007,30,Bruk-Bet Termalica Nieciecza,False,Radu Boboc,888699,90,block,False,assisted,left-foot,0.024931551888585,0.0,19.2,69.9,52.8,19.0
13982007,30,Bruk-Bet Termalica Nieciecza,False,Ivan Durdov,970515,90,miss,False,assisted,head,0.040511693805456,0.0,11.0,54.4,86.1,4.2
13982007,30,Bruk-Bet Termalica Nieciecza,False,Jesús Jiménez,900494,87,save,False,assisted,right-foot,0.026612833142281,0.06931758671999,24.0,41.9,51.8,26.6
13982007,30,Zagłębie Lubin,True,Josip Ćorluka,190911,85,block,False,set-piece,left-foot,0.018755976110697,0.0,8.3,66.9,48.1,19.0
13982007,30,Bruk-Bet Termalica Nieciecza,False,Jesús Jiménez,900494,83,save,False,assisted,head,0.19611440598965,0.15882262587547,8.3,49.3,53.8,24.7
13982007,30,Zagłębie Lubin,True,Michał Nalepa,95351,81,miss,False,set-piece,left-foot,0.011976159177721,0.0,25.0,67.6,62.9,98.6
13982007,30,Bruk-Bet Termalica Nieciecza,False,Isik Gabriel,903867,80,save,False,regular,right-foot,0.025228139013052,0.016885995864868,24.7,68.5,51.1,2.5
13982007,30,Bruk-Bet Termalica Nieciecza,False,Jesús Jiménez,900494,73,block,False,corner,right-foot,0.040717169642448,0.0,12.5,45.2,48.9,19.0
13982007,30,Bruk-Bet Termalica Nieciecza,False,Igor Strzałek,1133054,72,save,False,assisted,right-foot,0.083174109458923,0.17686966061592,10.5,66.2,51.4,1.9
13982007,30,Zagłębie Lubin,True,Michał Nalepa,95351,66,block,False,corner,right-foot,0.088188178837299,0.0,11.3,52.8,51.1,19.0
13982007,30,Bruk-Bet Termalica Nieciecza,False,Damian Hilbrycht,979023,60,goal,True,assisted,left-foot,0.11957093328238,0.20798490941525,6.0,32.7,53.4,0.6
13982007,30,Bruk-Bet Termalica Nieciecza,False,Maciej Ambrosiewicz,846753,51,save,False,assisted,right-foot,0.14146555960178,0.044752210378647,13.9,57.5,50.0,5.7
13982007,30,Bruk-Bet Termalica Nieciecza,False,Maciej Ambrosiewicz,846753,38,block,False,assisted,right-foot,0.039257690310478,0.0,21.9,65.6,54.3,19.0
13982007,30,Bruk-Bet Termalica Nieciecza,False,Maciej Ambrosiewicz,846753,34,miss,False,assisted,right-foot,0.096075251698494,0.0,17.2,46.2,38.0,76.4
13982007,30,Bruk-Bet Termalica Nieciecza,False,Igor Strzałek,1133054,33,save,False,regular,right-foot,0.019070858135819,0.066546157002449,26.0,38.3,51.2,31.0
13982007,30,Bruk-Bet Termalica Nieciecza,False,Maciej Ambrosiewicz,846753,33,block,False,regular,right-foot,0.02029974386096,0.0,28.5,40.3,48.6,19.0
13982007,30,Zagłębie Lubin,True,Levente Szabó,790864,30,miss,False,throw-in-set-piece,left-foot,0.091442778706551,0.0,10.1,35.0,33.4,8.3
13982007,30,Zagłębie Lubin,True,Michał Nalepa,95351,28,save,False,corner,head,0.016428925096989,0.3856215775013,10.7,44.2,54.6,15.8
13982007,30,Bruk-Bet Termalica Nieciecza,False,Damian Hilbrycht,979023,26,miss,False,free-kick,left-foot,0.053689002990723,0.0,22.6,65.0,43.2,31.9
13982007,30,Zagłębie Lubin,True,Marcel Regula,1528249,20,goal,True,assisted,head,0.073775179684162,0.20352123677731,14.2,56.2,47.2,9.5
13982007,30,Zagłębie Lubin,True,Michał Nalepa,95351,16,miss,False,corner,head,0.081318527460098,0.0,3.0,59.1,60.2,5.6
13982007,30,Zagłębie Lubin,True,Marcel Regula,1528249,10,miss,False,assisted,head,0.070966988801956,0.0,9.7,47.4,63.0,33.3
13982007,30,Zagłębie Lubin,True,Igor Orlikowski,1405599,5,miss,False,corner,left-foot,0.057741172611713,0.0,7.7,57.3,52.1,90.3
