match_id,round,team,team_id,is_home,player,player_id,position,substitute,minutesPlayed,rating,expectedGoals,expectedAssists,goals,goalAssist,totalShots,shotOffTarget,onTargetScoringAttempt,touches,totalPass,accuratePass,keyPass,totalLongBalls,accurateLongBalls,totalCross,accurateCross,duelWon,duelLost,aerialWon,aerialLost,totalTackle,wonTackle,interceptionWon,totalClearance,ballRecovery,possessionLostCtrl,fouls,wasFouled,dribbleValueNormalized,totalProgression,progressiveBallCarriesCount,saves,goalsPrevented
13981753,1,MZKS Arka Gdynia,5064,False,Tornike Gaprindashvili,898572,F,False,90.0,6.8,0.0644,0.0477389,,0.0,2,2.0,,38.0,25.0,23.0,1.0,2.0,1.0,1.0,,2.0,4.0,,,,,1.0,,2.0,7.0,2.0,1.0,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Hide Vitalucci,1011563,F,False,63.0,6.5,0.0169,0.0597067,,0.0,1,,,22.0,13.0,8.0,,2.0,,2.0,1.0,1.0,4.0,,2.0,1.0,,,1.0,,7.0,1.0,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Dawid Kocyła,991278,F,False,63.0,7.4,,0.0288172,,0.0,0,,,29.0,14.0,13.0,1.0,1.0,1.0,,,10.0,2.0,,1.0,3.0,1.0,1.0,,4.0,2.0,,5.0,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Marc Navarro,826651,D,True,45.0,6.8,,0.0535591,,0.0,0,,,39.0,17.0,13.0,,3.0,,7.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,,5.0,,11.0,,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Kamil Jakubczyk,1146194,M,True,27.0,6.5,,0.00121524,,0.0,0,,,7.0,5.0,5.0,,,,,,1.0,3.0,,1.0,,,,,1.0,,2.0,1.0,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Szymon Sobczak,845027,F,True,27.0,6.5,0.0994,0.00185506,,0.0,1,1.0,,10.0,2.0,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,,5.0,1.0,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,João Oliveira,326353,M,True,27.0,7.3,0.0465,0.100856,,0.0,1,,1.0,19.0,10.0,8.0,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,,,4.0,,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Marcel Predenkiewicz,1388661,M,True,20.0,6.5,0.1714,0.022903,,0.0,1,1.0,,10.0,6.0,2.0,1.0,2.0,1.0,,,3.0,1.0,2.0,1.0,,,,,2.0,6.0,,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Jędrzej Grobelny,1005905,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Przemysław Stolc,791865,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Kike Hermoso,990802,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Luis Perea,877603,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981753,1,MZKS Arka Gdynia,5064,False,Diego Percan,1120497,F,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,GKS Katowice,3112,True,Dawid Kudła,336091,G,False,90.0,7.6,,0.00205225,,0.0,0,,,53.0,40.0,30.0,,20.0,11.0,,,1.0,,,,,,,1.0,10.0,10.0,,,,,,4.0,-0.0039
13981754,1,GKS Katowice,3112,True,Alan Czerwiński,260085,D,False,89.0,6.7,,0.0197795,,0.0,0,,,76.0,65.0,54.0,,12.0,5.0,1.0,,4.0,3.0,2.0,2.0,1.0,,,2.0,7.0,13.0,,1.0,,,,,
13981754,1,GKS Katowice,3112,True,Arkadiusz Jędrych,198796,D,False,90.0,6.5,,0.00556865,,0.0,0,,,71.0,58.0,52.0,,6.0,2.0,,,1.0,5.0,1.0,2.0,,,,10.0,1.0,8.0,1.0,,,,,,
13981754,1,GKS Katowice,3112,True,Lukas Klemenz,789971,D,False,90.0,7.3,,0.00226929,,0.0,0,,,71.0,46.0,38.0,,4.0,1.0,,,7.0,1.0,7.0,1.0,,,1.0,12.0,3.0,11.0,,,,,,,
13981754,1,GKS Katowice,3112,True,Marcin Wasielewski,851511,M,False,90.0,6.5,0.012,0.0157121,,0.0,1,1.0,,59.0,41.0,37.0,,4.0,3.0,5.0,1.0,3.0,7.0,1.0,3.0,,,,1.0,6.0,10.0,1.0,2.0,,,,,
13981754,1,GKS Katowice,3112,True,Mateusz Kowalczyk,1186221,M,False,90.0,6.8,,0.00343099,,0.0,0,,,44.0,35.0,33.0,,,,,,6.0,5.0,1.0,1.0,2.0,1.0,,,2.0,3.0,3.0,1.0,,,,,
13981754,1,GKS Katowice,3112,True,Kacper Łukasiak,1127202,M,False,66.0,7.0,,0.0021939,,0.0,0,,,36.0,26.0,15.0,,4.0,2.0,,,7.0,3.0,1.0,2.0,3.0,3.0,,1.0,4.0,11.0,,3.0,,,,,
13981754,1,GKS Katowice,3112,True,Borja Galán,313014,M,False,90.0,6.4,,0.0156761,,0.0,0,,,50.0,37.0,29.0,1.0,7.0,4.0,1.0,,5.0,7.0,1.0,2.0,2.0,2.0,,,6.0,14.0,1.0,1.0,,,,,
13981754,1,GKS Katowice,3112,True,Adrian Błąd,81430,F,False,89.0,6.6,,0.00910616,,0.0,0,,,30.0,16.0,12.0,1.0,2.0,1.0,1.0,,3.0,4.0,1.0,1.0,1.0,,,,5.0,13.0,,1.0,,,,,
13981754,1,GKS Katowice,3112,True,Maciej Rosołek,987320,F,False,66.0,7.0,,0.00343591,,0.0,0,,,20.0,7.0,5.0,,,,,,9.0,5.0,5.0,4.0,2.0,1.0,2.0,3.0,,5.0,,2.0,,,,,
13981754,1,GKS Katowice,3112,True,Bartosz Nowak,316216,F,False,90.0,6.3,0.0551,0.0282325,,0.0,1,,,54.0,33.0,25.0,,6.0,3.0,7.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,,2.0,21.0,,1.0,,,,,
13981754,1,GKS Katowice,3112,True,Marcel Wedrychowski,992633,M,True,24.0,6.5,,0.00411966,,0.0,0,,,20.0,13.0,11.0,,,,,,5.0,2.0,,,,,,,1.0,4.0,,2.0,,,,,
13981754,1,GKS Katowice,3112,True,Aleksander Buksa,981644,F,True,24.0,6.7,0.0954,1.462e-05,,0.0,1,1.0,,5.0,2.0,1.0,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,
13981754,1,GKS Katowice,3112,True,Konrad Gruszkowski,1085320,D,True,12.0,6.9,,0.00111503,,0.0,0,,,8.0,2.0,1.0,,1.0,,1.0,,4.0,,,,4.0,2.0,,,,3.0,,,,,,,
13981754,1,GKS Katowice,3112,True,Jakub Łukowski,339187,M,True,12.0,6.5,,0.0012402,,0.0,0,,,4.0,3.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
13981754,1,GKS Katowice,3112,True,Rafał Strączek,882644,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,GKS Katowice,3112,True,Łukasz Trepka,1653947,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,GKS Katowice,3112,True,Aleksander Paluszek,989139,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,GKS Katowice,3112,True,Bartosz Jaroszek,800163,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,GKS Katowice,3112,True,Mateusz Marzec,891707,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Kacper Trelowski,1036147,G,False,90.0,6.8,,0.00149714,,0.0,0,,,36.0,35.0,26.0,,18.0,10.0,,,,,,,,,,,6.0,9.0,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Ariel Mosór,1009281,D,False,90.0,7.3,,0.0327711,,0.0,0,,,74.0,54.0,48.0,,6.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,1.0,,,6.0,3.0,9.0,1.0,1.0,,,,,
13981754,1,Raków Częstochowa,35268,False,Zoran Arsenić,337301,D,False,90.0,7.3,,0.0178884,,0.0,0,,,81.0,69.0,62.0,,4.0,1.0,,,5.0,4.0,3.0,1.0,1.0,1.0,1.0,7.0,5.0,8.0,2.0,,,,,,
13981754,1,Raków Częstochowa,35268,False,Stratos Svarnas,793267,D,False,90.0,7.4,,0.0300825,,0.0,0,,,70.0,52.0,40.0,1.0,5.0,1.0,1.0,,6.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,14.0,2.0,1.0,,,,,
13981754,1,Raków Częstochowa,35268,False,Fran Tudor,792659,M,False,90.0,7.9,0.0836,0.680711,,0.0,1,,,59.0,38.0,30.0,5.0,1.0,,7.0,2.0,4.0,1.0,,,3.0,1.0,2.0,2.0,5.0,16.0,,1.0,,,,,
13981754,1,Raków Częstochowa,35268,False,Oskar Repka,940867,M,False,90.0,7.0,0.1436,0.118151,,0.0,3,,1.0,63.0,49.0,40.0,2.0,6.0,2.0,,,2.0,8.0,1.0,2.0,1.0,,1.0,2.0,11.0,15.0,2.0,,,,,,
13981754,1,Raków Częstochowa,35268,False,Karol Struski,990140,M,False,66.0,6.9,0.0299,0.0723175,,0.0,1,1.0,,51.0,38.0,36.0,1.0,3.0,2.0,1.0,,4.0,4.0,1.0,2.0,2.0,1.0,,1.0,5.0,6.0,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Srđan Plavšić,792626,M,False,66.0,6.9,0.0402,0.066333,,0.0,1,,,39.0,19.0,16.0,,2.0,1.0,6.0,1.0,3.0,4.0,,2.0,1.0,1.0,,,5.0,13.0,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Michael Ameyaw,971393,F,False,89.0,7.2,0.4883,0.393187,,1.0,3,1.0,2.0,44.0,27.0,23.0,2.0,,,3.0,1.0,4.0,7.0,,1.0,,,1.0,,5.0,10.0,3.0,2.0,,,,,
13981754,1,Raków Częstochowa,35268,False,Patryk Makuch,979393,F,False,83.0,7.3,,0.062473,,0.0,0,,,33.0,25.0,13.0,2.0,,,,,7.0,7.0,6.0,6.0,,,,1.0,1.0,14.0,1.0,1.0,,,,,
13981754,1,Raków Częstochowa,35268,False,Jonatan Braut Brunes,840521,F,False,83.0,7.5,0.342,0.0252906,1.0,0.0,4,3.0,1.0,20.0,9.0,7.0,,,,,,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,,,,,
13981754,1,Raków Częstochowa,35268,False,Erick Otieno,890333,M,True,24.0,6.4,,0.00368069,,0.0,0,,,10.0,4.0,4.0,,,,1.0,,,3.0,,,,,,,,4.0,1.0,,,,,,
13981754,1,Raków Częstochowa,35268,False,Ibrahima Seck,1470033,M,True,24.0,6.7,,0.00558019,,0.0,0,,,15.0,8.0,7.0,,1.0,,1.0,,2.0,2.0,1.0,,1.0,,1.0,,2.0,3.0,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Adriano,1175494,M,True,18.0,6.2,0.4948,0.169152,,0.0,2,1.0,,13.0,5.0,5.0,1.0,,,,,1.0,4.0,,,1.0,,1.0,1.0,,3.0,1.0,,,,,,
13981754,1,Raków Częstochowa,35268,False,Leonardo Rocha,894463,F,True,18.0,6.9,0.0299,0.0119521,,0.0,1,,,11.0,5.0,5.0,1.0,,,,,4.0,1.0,2.0,,,,,2.0,,1.0,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Mohamed Lamine Diaby,911850,M,True,11.0,6.7,0.159,0.153882,,0.0,2,1.0,,6.0,2.0,2.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Oliwier Zych,1009362,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Apostolos Konstantopoulos,1033264,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Jesus Diaz,1513054,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981754,1,Raków Częstochowa,35268,False,Antoni Burkiewicz,1882601,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Sławomir Abramowicz,1152849,G,False,90.0,6.6,,0.00139262,,0.0,0,,,33.0,22.0,18.0,,5.0,2.0,,,1.0,,1.0,,,,,2.0,8.0,4.0,,1.0,,,,3.0,-0.809
13981759,1,Jagiellonia Białystok,7691,True,Norbert Wojtuszek,1020545,D,False,90.0,6.7,0.1271,0.499242,,0.0,3,1.0,1.0,96.0,66.0,60.0,2.0,3.0,1.0,7.0,3.0,4.0,6.0,1.0,1.0,1.0,,,4.0,6.0,12.0,1.0,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Dušan Stojinović,925880,D,False,90.0,6.6,,0.0444651,,0.0,0,,,110.0,95.0,84.0,,9.0,4.0,1.0,,3.0,4.0,1.0,2.0,2.0,2.0,,4.0,8.0,14.0,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Yuki Kobayashi,905345,D,False,90.0,6.9,0.0821,0.361957,,0.0,1,,,103.0,87.0,79.0,1.0,7.0,2.0,,,7.0,2.0,5.0,1.0,2.0,1.0,,8.0,4.0,10.0,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Bartłomiej Wdowik,936874,D,False,61.0,6.5,0.0332,0.0091341,,0.0,1,,1.0,49.0,32.0,25.0,,4.0,2.0,5.0,,6.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,6.0,13.0,3.0,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Taras Romanczuk,578364,M,False,90.0,7.3,,0.101103,,0.0,0,,,102.0,83.0,74.0,1.0,2.0,1.0,,,8.0,4.0,4.0,,2.0,2.0,1.0,2.0,10.0,13.0,,2.0,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Louka Prip,976127,M,False,61.0,6.9,0.0489,0.416955,,0.0,1,1.0,,33.0,14.0,12.0,3.0,2.0,1.0,7.0,3.0,1.0,2.0,,,,,,,4.0,13.0,,1.0,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Leon Flach,1063977,M,False,61.0,6.9,0.0453,0.0466475,,0.0,1,1.0,,32.0,15.0,11.0,,2.0,1.0,,,6.0,7.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Oskar Pietuszewski,1548929,M,False,76.0,6.7,,0.127114,,0.0,0,,,41.0,20.0,17.0,1.0,3.0,2.0,5.0,1.0,7.0,7.0,2.0,4.0,2.0,1.0,,,,11.0,,2.0,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Jesús Imaz,175177,F,False,90.0,6.8,0.2892,0.0264659,,0.0,3,1.0,2.0,44.0,25.0,21.0,,,,,,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,11.0,1.0,1.0,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Afimico Pululu,886127,F,False,70.0,6.6,0.2401,0.0190215,,0.0,2,1.0,,34.0,22.0,17.0,,,,,,3.0,5.0,,1.0,,,,,3.0,11.0,,2.0,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Pozo,848080,M,True,29.0,6.5,,0.027758,,0.0,0,,,33.0,22.0,18.0,,1.0,,6.0,,1.0,3.0,,1.0,,,,,3.0,13.0,1.0,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Dawid Drachal,1211028,M,True,29.0,6.7,,0.176274,,0.0,0,,,22.0,17.0,14.0,1.0,1.0,1.0,,,2.0,5.0,,1.0,1.0,1.0,,,,5.0,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Cezary Polak,1144613,M,True,29.0,6.6,,0.00419126,,0.0,0,,,18.0,14.0,11.0,,,,1.0,,4.0,,2.0,,2.0,2.0,,,,4.0,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Dimitris Rallis,1888815,F,True,20.0,6.6,0.021,0.00647229,,0.0,1,,,11.0,6.0,5.0,,1.0,1.0,,,2.0,2.0,,,,,,,,3.0,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Álejandro Cantero,980143,M,True,14.0,6.4,,0.151111,,0.0,0,,,7.0,3.0,3.0,1.0,,,2.0,1.0,,2.0,,,,,,,1.0,3.0,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Miłosz Piekutowski,1390323,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Adrián Diéguez,851890,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Bernardo Vital,1065442,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Miguel Villar Miki,950032,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Toki Hirosawa,1521010,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Bartosz Mazurek,1548899,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Jagiellonia Białystok,7691,True,Tomás Silva,1176102,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Miłosz Mleczko,843422,G,False,90.0,7.9,,0.00628978,,0.0,0,,,41.0,32.0,19.0,,26.0,13.0,,,2.0,,,,1.0,1.0,,1.0,8.0,13.0,,1.0,,,,4.0,0.2532
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Isik Gabriel,903867,D,False,90.0,7.9,0.3009,0.0435682,,1.0,4,1.0,2.0,48.0,30.0,27.0,2.0,3.0,1.0,,,5.0,2.0,1.0,,4.0,2.0,1.0,8.0,2.0,3.0,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Bartosz Kopacz,136155,D,False,90.0,7.4,,0.00926031,,0.0,0,,,39.0,21.0,16.0,,5.0,1.0,,,4.0,4.0,,,3.0,3.0,2.0,4.0,4.0,8.0,1.0,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Arkadiusz Kasperkiewicz,539210,D,False,90.0,7.6,,0.0100165,,0.0,0,,,51.0,31.0,27.0,,4.0,1.0,,,5.0,2.0,2.0,,3.0,1.0,4.0,9.0,6.0,4.0,1.0,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Damian Hilbrycht,979023,M,False,69.0,7.2,0.0382,0.189769,,0.0,1,,,45.0,19.0,13.0,2.0,3.0,1.0,10.0,3.0,7.0,4.0,4.0,2.0,1.0,,1.0,3.0,3.0,17.0,,2.0,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Krzysztof Kubica,940544,M,False,90.0,8.6,0.6056,0.35734,2.0,0.0,3,1.0,2.0,59.0,36.0,27.0,1.0,6.0,4.0,,,9.0,11.0,5.0,7.0,3.0,1.0,,2.0,5.0,14.0,3.0,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Maciej Ambrosiewicz,846753,M,False,90.0,7.4,0.0096,0.231202,,1.0,1,,,66.0,46.0,36.0,4.0,2.0,1.0,1.0,1.0,4.0,8.0,,2.0,1.0,1.0,,5.0,10.0,15.0,2.0,1.0,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Maciej Wolski,834983,M,False,90.0,6.6,,0.00484306,,0.0,0,,,46.0,26.0,13.0,,15.0,4.0,,,2.0,2.0,,,1.0,1.0,,5.0,8.0,18.0,1.0,1.0,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Igor Strzałek,1133054,F,False,69.0,6.2,0.2875,0.0241425,,0.0,4,,,43.0,24.0,18.0,1.0,2.0,,1.0,,4.0,11.0,,4.0,2.0,2.0,,,2.0,14.0,1.0,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Kamil Zapolnik,787734,F,False,61.0,7.9,1.1637,0.0184837,1.0,0.0,3,2.0,1.0,20.0,11.0,5.0,2.0,,,,,6.0,5.0,3.0,3.0,1.0,1.0,,2.0,1.0,7.0,1.0,2.0,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Morgan Fassbender,956678,F,False,87.0,7.3,0.0686,0.00237837,1.0,0.0,2,,1.0,33.0,15.0,9.0,,,,,,5.0,5.0,,2.0,2.0,1.0,,,4.0,11.0,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Andrzej Trubeha,886753,F,True,29.0,6.7,,0.00119868,,0.0,0,,,15.0,7.0,4.0,,,,,,6.0,1.0,3.0,,2.0,,,1.0,1.0,5.0,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Radu Boboc,888699,D,True,21.0,6.5,,0.00678361,,0.0,0,,,6.0,5.0,5.0,,,,,,,,,,,,,,,1.0,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Dominik Biniek,1401697,M,True,21.0,6.7,,0.00924919,,0.0,0,,,9.0,7.0,6.0,,,,,,1.0,1.0,,1.0,1.0,,,,2.0,1.0,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Wojciech Jakubik,1424224,M,True,3.0,,,2.321e-05,,0.0,0,,,3.0,1.0,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Adrián Chovan,363478,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Thiago Dombroski,1134106,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Lucas Masoero,939732,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981759,1,Bruk-Bet Termalica Nieciecza,36851,False,Artem Putivtsev,109004,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Radomiak Radom,7295,True,Filip Majchrowicz,926007,G,False,90.0,6.5,,0.00229617,,0.0,0,,,34.0,27.0,17.0,,13.0,3.0,,,,,,,,,,1.0,7.0,10.0,,,,,,,-0.6282
13981760,1,Radomiak Radom,7295,True,Jan Grzesik,792239,D,False,90.0,8.8,0.194,0.0164627,2.0,0.0,2,,2.0,40.0,15.0,12.0,,,,3.0,,4.0,2.0,2.0,1.0,,,,4.0,,11.0,,1.0,,,,,
13981760,1,Radomiak Radom,7295,True,Steve Kingue,945424,D,False,90.0,7.1,0.0644,0.00319059,,0.0,2,1.0,,39.0,26.0,21.0,,5.0,1.0,,,4.0,2.0,4.0,2.0,,,,9.0,1.0,5.0,,,,,,,
13981760,1,Radomiak Radom,7295,True,Jérémy Blasco,1010310,D,False,90.0,7.4,0.4039,0.00096388,1.0,0.0,2,,2.0,47.0,37.0,31.0,,5.0,1.0,,,,1.0,,1.0,,,,8.0,,6.0,,,,,,,
13981760,1,Radomiak Radom,7295,True,João Pedro,1116668,D,False,84.0,6.4,,0.00735265,,0.0,0,,,47.0,32.0,23.0,,8.0,3.0,,,,,,,,,1.0,1.0,2.0,12.0,,,,,,,
13981760,1,Radomiak Radom,7295,True,Michał Kaput,971418,M,False,84.0,6.7,,0.0104907,,0.0,0,,,41.0,32.0,27.0,,1.0,1.0,1.0,,4.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,,6.0,3.0,1.0,,,,,
13981760,1,Radomiak Radom,7295,True,Bruno Jordão,845791,M,False,90.0,8.6,0.0226,0.406708,,2.0,1,,1.0,39.0,24.0,17.0,6.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,,1.0,,1.0,1.0,5.0,10.0,,1.0,,,,,
13981760,1,Radomiak Radom,7295,True,Vasco Lopes,1111214,M,False,68.0,6.9,0.1308,0.0266125,,0.0,4,1.0,,43.0,21.0,20.0,,1.0,,2.0,,7.0,5.0,,1.0,4.0,3.0,1.0,,3.0,9.0,,2.0,,,,,
13981760,1,Radomiak Radom,7295,True,Roberto Alves,1382908,M,False,74.0,7.5,,0.143374,,1.0,0,,,53.0,39.0,34.0,4.0,1.0,,4.0,2.0,4.0,2.0,2.0,1.0,,,1.0,1.0,6.0,11.0,,1.0,,,,,
13981760,1,Radomiak Radom,7295,True,Capita,1002150,M,False,90.0,7.3,0.0483,0.0364993,1.0,0.0,2,,2.0,19.0,8.0,7.0,,,,1.0,1.0,3.0,5.0,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,
13981760,1,Radomiak Radom,7295,True,Abdoul Tapsoba,1000129,F,False,74.0,6.6,,9.973e-05,,0.0,0,,,15.0,6.0,3.0,,1.0,,,,5.0,9.0,4.0,7.0,,,,,,6.0,3.0,2.0,,,,,
13981760,1,Radomiak Radom,7295,True,Zié Ouattara,1005407,D,True,22.0,7.2,,0.556255,,1.0,0,,,13.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,,
13981760,1,Radomiak Radom,7295,True,Rafał Wolski,137135,M,True,16.0,7.1,,0.0570172,,1.0,0,,,5.0,5.0,4.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
13981760,1,Radomiak Radom,7295,True,Maurides,243693,F,True,16.0,7.6,0.7964,0.00068952,1.0,0.0,2,1.0,1.0,11.0,7.0,6.0,,1.0,1.0,,,2.0,,1.0,,,,,,,2.0,,,,,,,
13981760,1,Radomiak Radom,7295,True,Paulius Golubickas,912182,M,True,6.0,,,0.00015985,,0.0,0,,,4.0,4.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,
13981760,1,Radomiak Radom,7295,True,Christos Donis,282979,M,True,6.0,,,0.0006303,,0.0,0,,,7.0,6.0,6.0,,2.0,2.0,,,1.0,,,,,,,,,,,1.0,,,,,
13981760,1,Radomiak Radom,7295,True,Wiktor Koptas,1034831,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Radomiak Radom,7295,True,Michał Jerke,1390120,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Radomiak Radom,7295,True,Mateusz Cichocki,303484,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Radomiak Radom,7295,True,Alex Niziolek,1544418,F,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Radomiak Radom,7295,True,Leândro,586370,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Radomiak Radom,7295,True,Ibrahima Camará,976145,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Radomiak Radom,7295,True,Guilherme Zimovski,1588619,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981760,1,Pogoń Szczecin,3117,False,Valentin Cojocaru,182363,G,False,90.0,5.9,,0.00053362,,0.0,0,,,35.0,24.0,19.0,,8.0,3.0,,,1.0,,1.0,,,,,,9.0,7.0,,1.0,,,,3.0,-2.2077
13981760,1,Pogoń Szczecin,3117,False,Linus Wahlqvist,279533,D,False,90.0,6.1,,0.00271554,,0.0,0,,,50.0,32.0,23.0,,4.0,,1.0,,2.0,2.0,1.0,1.0,,,2.0,4.0,3.0,12.0,,1.0,,,,,
